setup,run,k_actions,no_epidemic,timestep,susceptible_nodes,infected_nodes,infection_1_nodes_blue,infection_2_nodes_blue,infection_3_nodes_blue,infection_1_nodes_yellow,infection_2_nodes_yellow,infection_3_nodes_yellow,infection_1_nodes_red,infection_2_nodes_red,infection_3_nodes_red,infection_1_nodes_black,infection_2_nodes_black,infection_3_nodes_black,epidemic_cards_drawn,outbreaks,deck_empty,player_stack,infection_stack,infection_discard_stack,infection_rate_counter
baseline,422,0,4,19,0,48,0,0,48,0,0,48,4,2,7,1,0,7,3,37,False,12,33,15,3
baseline,422,0,4,20,0,48,0,0,48,0,0,48,4,2,7,3,3,12,4,41,False,10,45,3,4
baseline,422,0,4,21,0,48,0,0,48,0,0,48,0,1,12,3,3,12,4,44,False,8,42,6,4
baseline,422,0,4,22,0,48,0,0,48,0,0,48,0,1,12,3,3,12,4,47,False,6,39,9,4
baseline,422,0,4,23,0,48,0,0,48,0,0,48,0,1,12,5,0,22,4,50,False,4,36,12,4
baseline,422,0,4,24,0,48,0,0,48,0,0,48,0,1,12,5,0,22,4,53,False,2,33,15,4
baseline,422,0,4,25,0,48,0,0,48,0,0,48,2,0,18,5,0,22,4,56,False,0,30,18,4
baseline,423,0,4,-1,39,9,0,2,0,0,0,1,1,1,0,2,0,2,0,0,False,52,39,9,0
baseline,423,0,4,0,37,11,1,2,0,0,0,1,1,1,0,3,0,2,0,0,False,50,37,11,0
baseline,423,0,4,1,35,13,1,2,0,1,0,1,2,1,0,3,0,2,0,0,False,48,35,13,0
baseline,423,0,4,2,33,15,2,2,0,2,0,1,2,1,0,3,0,2,0,0,False,46,33,15,0
baseline,423,0,4,3,31,17,3,2,0,3,0,1,2,1,0,3,0,2,0,0,False,44,31,17,0
baseline,423,0,4,4,29,19,5,2,0,3,0,1,2,1,0,3,0,2,0,0,False,42,29,19,0
baseline,423,0,4,5,26,22,4,2,1,3,0,1,2,1,0,6,0,3,1,1,False,40,46,2,1
baseline,423,0,4,6,26,22,4,2,1,3,0,1,0,3,0,6,0,3,1,1,False,38,44,4,1
baseline,423,0,4,7,22,26,3,3,1,6,1,1,0,3,0,6,0,3,1,2,False,36,42,6,1
baseline,423,0,4,8,22,26,3,3,1,5,2,1,0,3,0,5,1,3,1,2,False,34,40,8,1
baseline,423,0,4,9,22,26,3,2,2,4,3,1,0,3,0,5,1,3,1,2,False,32,38,10,1
baseline,423,0,4,10,19,29,3,2,2,5,3,3,0,2,1,5,1,3,2,3,False,30,46,2,2
baseline,423,0,4,11,19,29,3,2,2,5,2,4,0,1,2,5,1,3,2,3,False,28,44,4,2
baseline,423,0,4,12,16,32,6,2,3,3,3,5,0,1,2,5,1,3,2,5,False,26,42,6,2
baseline,423,0,4,13,16,32,6,1,4,1,3,8,0,1,2,5,1,3,2,6,False,24,40,8,2
baseline,423,0,4,14,15,33,4,3,6,1,3,8,0,1,2,5,0,4,2,7,False,22,38,10,2
baseline,423,0,4,15,13,35,5,0,11,1,3,8,0,1,2,4,1,4,2,8,False,20,36,12,2
baseline,423,0,4,16,12,36,5,4,12,1,3,8,0,1,2,1,4,4,2,10,False,18,34,14,2
baseline,423,0,4,17,6,42,5,4,12,1,1,11,5,1,2,8,2,7,3,14,False,16,45,3,3
baseline,423,0,4,18,3,45,10,1,23,1,1,11,5,1,2,1,7,9,3,17,False,14,42,6,3
baseline,423,0,4,19,3,45,1,10,25,4,1,12,5,1,2,1,6,10,3,19,False,12,39,9,3
baseline,423,0,4,20,0,48,4,1,40,4,4,13,5,1,2,1,6,10,3,22,False,10,36,12,3
baseline,423,0,4,21,0,48,4,1,40,3,3,18,5,1,2,6,0,19,3,25,False,8,33,15,3
baseline,423,0,4,22,0,48,1,0,47,2,4,23,5,1,2,1,4,21,4,29,False,6,45,3,4
baseline,423,0,4,23,0,48,1,0,47,2,3,32,3,3,2,1,4,21,4,32,False,4,42,6,4
baseline,423,0,4,24,0,48,0,1,47,4,1,36,3,3,2,4,0,26,4,35,False,2,39,9,4
baseline,423,0,4,25,0,48,0,1,47,0,4,43,3,3,2,6,3,27,4,38,False,0,36,12,4
baseline,424,0,4,-1,39,9,0,0,2,3,1,0,0,0,1,0,2,0,0,0,False,52,39,9,0
baseline,424,0,4,0,33,15,0,0,2,2,1,1,5,1,2,0,2,0,1,1,False,50,46,2,1
baseline,424,0,4,1,27,21,5,1,2,2,1,1,2,3,5,0,2,0,1,3,False,48,44,4,1
baseline,424,0,4,2,27,21,5,1,2,1,2,1,2,3,5,0,1,1,1,3,False,46,42,6,1
baseline,424,0,4,3,25,23,5,1,2,1,2,1,3,1,9,0,0,2,1,4,False,44,40,8,1
baseline,424,0,4,4,25,23,1,4,4,0,3,1,3,1,9,0,0,2,1,5,False,42,38,10,1
baseline,424,0,4,5,22,26,1,4,4,0,3,1,2,0,18,0,0,2,1,7,False,40,36,12,1
baseline,424,0,4,6,21,27,1,3,5,0,3,1,2,0,18,1,0,2,1,7,False,38,34,14,1
baseline,424,0,4,7,15,33,3,3,8,0,2,2,4,0,20,1,0,2,2,9,False,36,46,2,2
baseline,424,0,4,8,13,35,3,3,8,0,2,2,2,3,24,1,0,2,2,11,False,34,44,4,2
baseline,424,0,4,9,13,35,7,1,13,0,2,2,2,3,24,6,0,2,2,13,False,32,42,6,2
baseline,424,0,4,10,13,35,7,1,13,0,0,4,2,3,24,6,0,2,2,13,False,30,40,8,2
baseline,424,0,4,11,4,44,5,7,14,0,0,4,2,3,24,10,1,2,2,15,False,28,38,10,2
baseline,424,0,4,12,4,44,2,1,27,0,0,4,2,3,24,10,1,2,2,17,False,26,36,12,2
baseline,424,0,4,13,4,44,2,1,27,4,1,4,5,1,29,10,1,2,2,19,False,24,34,14,2
baseline,424,0,4,14,1,47,3,1,30,6,2,4,1,5,31,6,4,4,3,23,False,22,45,3,3
baseline,424,0,4,15,1,47,5,0,37,6,2,4,4,0,37,6,4,4,3,26,False,20,42,6,3
baseline,424,0,4,16,1,47,5,0,37,3,2,10,4,0,37,8,2,8,3,29,False,18,39,9,3
baseline,424,0,4,17,0,48,2,3,39,4,3,13,4,0,37,3,6,9,3,32,False,16,36,12,3
baseline,424,0,4,18,0,48,2,3,39,4,3,13,0,3,43,4,6,12,3,35,False,14,33,15,3
baseline,424,0,4,19,0,48,2,3,39,4,3,13,0,1,46,6,2,24,3,38,False,12,30,18,3
baseline,424,0,4,20,0,48,0,3,44,3,2,18,0,1,46,6,2,24,3,40,False,10,27,21,3
baseline,424,0,4,21,0,48,1,0,47,5,4,24,0,1,46,6,2,24,3,43,False,8,24,24,3
baseline,424,0,4,22,0,48,0,1,47,6,7,29,1,0,47,6,2,24,3,46,False,6,21,27,3
baseline,424,0,4,23,0,48,0,1,47,2,2,44,0,1,47,2,6,27,4,50,False,4,45,3,4
baseline,424,0,4,24,0,48,0,1,47,0,0,48,0,0,48,2,6,27,4,53,False,2,42,6,4
baseline,424,0,4,25,0,48,0,1,47,0,0,48,0,0,48,3,3,35,4,56,False,0,39,9,4
baseline,425,0,4,-1,39,9,1,1,1,2,1,0,0,0,1,0,1,1,0,0,False,52,39,9,0
baseline,425,0,4,0,32,16,1,1,1,4,1,1,4,0,1,0,0,2,1,2,False,50,46,2,1
baseline,425,0,4,1,32,16,0,2,1,2,3,1,4,0,1,0,0,2,1,3,False,48,44,4,1
baseline,425,0,4,2,25,23,4,1,2,2,3,1,4,0,1,4,0,2,1,5,False,46,42,6,1
baseline,425,0,4,3,25,23,4,0,3,1,4,1,4,0,1,4,0,2,1,5,False,44,40,8,1
baseline,425,0,4,4,25,23,4,0,3,0,4,2,4,0,1,4,0,2,1,5,False,42,38,10,1
baseline,425,0,4,5,23,25,4,0,3,0,4,2,6,0,1,4,0,2,1,5,False,40,36,12,1
baseline,425,0,4,6,22,26,4,0,3,0,4,2,6,1,1,4,0,2,1,5,False,38,34,14,1
baseline,425,0,4,7,22,26,5,0,3,0,4,2,5,2,1,4,0,2,1,5,False,36,32,16,1
baseline,425,0,4,8,21,27,4,1,3,0,4,2,6,2,1,4,0,2,1,5,False,34,30,18,1
baseline,425,0,4,9,19,29,5,1,3,1,4,2,6,2,1,4,0,2,1,5,False,32,28,20,1
baseline,425,0,4,10,17,31,5,1,3,2,4,2,6,2,1,5,0,2,1,5,False,30,26,22,1
baseline,425,0,4,11,11,37,5,1,3,2,4,2,4,2,5,7,2,4,2,8,False,28,46,2,2
baseline,425,0,4,12,8,40,4,2,5,2,4,2,4,2,5,4,6,6,2,10,False,26,44,4,2
baseline,425,0,4,13,6,42,4,2,5,2,3,3,6,0,8,4,6,6,2,11,False,24,42,6,2
baseline,425,0,4,14,4,44,3,3,5,2,3,3,2,5,9,4,6,6,2,12,False,22,40,8,2
baseline,425,0,4,15,4,44,2,4,5,2,1,5,2,5,9,4,6,6,2,13,False,20,38,10,2
baseline,425,0,4,16,4,44,2,4,5,1,2,5,2,4,10,4,6,6,2,13,False,18,36,12,2
baseline,425,0,4,17,4,44,2,4,8,0,3,5,2,4,10,4,6,6,2,14,False,16,34,14,2
baseline,425,0,4,18,2,46,4,2,13,3,1,8,2,4,10,1,3,16,3,18,False,14,45,3,3
baseline,425,0,4,19,1,47,4,2,13,2,2,13,3,1,16,1,3,16,3,21,False,12,42,6,3
baseline,425,0,4,20,1,47,6,4,15,2,2,13,2,3,22,1,3,16,3,24,False,10,39,9,3
baseline,425,0,4,21,1,47,3,1,27,3,3,16,4,1,27,1,3,16,4,28,False,8,45,3,4
baseline,425,0,4,22,0,48,3,1,27,4,2,20,2,3,29,7,2,21,4,31,False,6,42,6,4
baseline,425,0,4,23,0,48,5,0,31,3,3,24,3,1,33,7,2,21,4,34,False,4,39,9,4
baseline,425,0,4,24,0,48,0,2,37,3,3,24,2,3,35,7,2,21,4,37,False,2,36,12,4
baseline,425,0,4,25,0,48,5,3,39,6,1,29,2,3,39,7,2,21,4,40,False,0,33,15,4
baseline,426,0,4,-1,39,9,2,1,3,0,0,0,1,0,0,0,2,0,0,0,False,52,39,9,0
baseline,426,0,4,0,37,11,2,1,3,0,0,0,1,0,0,2,2,0,0,0,False,50,37,11,0
baseline,426,0,4,1,35,13,2,1,3,1,0,0,2,0,0,2,2,0,0,0,False,48,35,13,0
baseline,426,0,4,2,33,15,3,1,3,1,0,0,2,0,0,3,2,0,0,0,False,46,33,15,0
baseline,426,0,4,3,31,17,3,1,3,2,0,0,3,0,0,3,2,0,0,0,False,44,31,17,0
baseline,426,0,4,4,29,19,4,1,3,2,0,0,3,0,0,4,2,0,0,0,False,42,29,19,0
baseline,426,0,4,5,27,21,4,1,3,3,0,0,4,0,0,4,2,0,0,0,False,40,27,21,0
baseline,426,0,4,6,19,29,3,3,8,4,0,1,4,0,0,4,1,1,2,3,False,38,46,2,2
baseline,426,0,4,7,19,29,3,3,8,3,1,1,4,0,0,3,2,1,2,3,False,36,44,4,2
baseline,426,0,4,8,15,33,5,1,18,3,1,1,4,0,0,3,2,1,2,5,False,34,42,6,2
baseline,426,0,4,9,8,40,5,1,28,3,1,1,4,0,0,3,2,1,2,7,False,32,40,8,2
baseline,426,0,4,10,7,41,1,5,30,3,1,1,4,0,0,3,1,2,2,8,False,30,38,10,2
baseline,426,0,4,11,7,41,1,5,30,2,2,1,3,1,0,3,1,2,2,8,False,28,36,12,2
baseline,426,0,4,12,6,42,3,0,36,2,2,1,3,1,0,2,2,2,2,9,False,26,34,14,2
baseline,426,0,4,13,0,48,7,2,37,2,1,2,6,2,1,4,3,3,3,12,False,24,45,3,3
baseline,426,0,4,14,0,48,0,0,48,2,1,2,6,2,1,4,3,3,3,15,False,22,42,6,3
baseline,426,0,4,15,0,48,0,0,48,2,1,2,6,1,2,4,3,3,3,17,False,20,39,9,3
baseline,426,0,4,16,0,48,0,0,48,2,1,2,2,4,3,3,3,6,3,20,False,18,36,12,3
baseline,426,0,4,17,0,48,0,0,48,2,0,3,2,4,3,1,4,10,3,21,False,16,33,15,3
baseline,426,0,4,18,0,48,0,0,48,1,1,3,2,4,3,5,2,14,3,24,False,14,30,18,3
baseline,426,0,4,19,0,48,0,0,48,0,2,3,6,2,7,5,2,14,3,26,False,12,27,21,3
baseline,426,0,4,20,0,48,0,0,48,0,2,3,4,4,7,3,3,18,3,27,False,10,24,24,3
baseline,426,0,4,21,0,48,0,0,48,0,2,3,1,2,17,6,2,23,3,30,False,8,21,27,3
baseline,426,0,4,22,0,48,0,0,48,1,2,3,3,0,20,0,4,27,3,32,False,6,18,30,3
baseline,426,0,4,23,0,48,0,0,48,2,2,3,3,0,20,11,0,31,3,34,False,4,15,33,3
baseline,426,0,4,24,0,48,0,0,48,2,5,8,2,1,22,11,0,31,4,38,False,2,45,3,4
baseline,426,0,4,25,0,48,0,0,48,2,5,8,3,2,24,0,11,31,4,41,False,0,42,6,4
baseline,427,0,4,-1,39,9,1,0,3,0,2,0,2,1,0,0,0,0,0,0,False,52,39,9,0
baseline,427,0,4,0,37,11,1,0,3,0,2,0,3,1,0,1,0,0,0,0,False,50,37,11,0
baseline,427,0,4,1,35,13,2,0,3,0,2,0,3,1,0,2,0,0,0,0,False,48,35,13,0
baseline,427,0,4,2,33,15,3,0,3,1,2,0,3,1,0,2,0,0,0,0,False,46,33,15,0
baseline,427,0,4,3,29,19,1,2,3,3,2,2,3,1,0,2,0,0,1,1,False,44,46,2,1
baseline,427,0,4,4,25,23,3,1,4,2,2,5,3,1,0,2,0,0,1,3,False,42,44,4,1
baseline,427,0,4,5,25,23,2,2,4,2,2,5,2,2,0,2,0,0,1,3,False,40,42,6,1
baseline,427,0,4,6,21,27,1,4,4,4,5,6,2,2,0,2,0,0,1,5,False,38,40,8,1
baseline,427,0,4,7,19,29,1,4,4,2,4,11,2,2,0,1,1,0,1,6,False,36,38,10,1
baseline,427,0,4,8,19,29,1,4,4,2,4,11,2,1,1,0,2,0,1,6,False,34,36,12,1
baseline,427,0,4,9,15,33,0,3,6,2,4,11,2,1,1,5,1,2,2,8,False,32,46,2,2
baseline,427,0,4,10,14,34,0,3,6,2,4,11,4,1,2,0,6,2,2,10,False,30,44,4,2
baseline,427,0,4,11,14,34,0,1,8,2,4,11,4,1,2,0,6,2,2,10,False,28,42,6,2
baseline,427,0,4,12,13,35,0,1,8,1,3,15,4,1,2,0,5,3,2,11,False,26,40,8,2
baseline,427,0,4,13,9,39,0,1,8,7,0,19,2,2,4,0,5,3,2,13,False,24,38,10,2
baseline,427,0,4,14,4,44,5,0,11,5,6,20,2,2,4,0,5,3,2,15,False,22,36,12,2
baseline,427,0,4,15,4,44,3,3,13,5,6,20,2,2,4,0,5,3,2,17,False,20,34,14,2
baseline,427,0,4,16,4,44,3,3,13,1,4,27,1,3,4,0,5,3,2,18,False,18,32,16,2
baseline,427,0,4,17,4,44,4,3,13,1,4,27,2,3,7,0,5,3,2,19,False,16,30,18,2
baseline,427,0,4,18,2,46,3,4,13,5,2,33,2,3,7,5,5,5,3,22,False,14,45,3,3
baseline,427,0,4,19,0,48,4,3,17,3,1,39,8,0,12,5,5,5,3,25,False,12,42,6,3
baseline,427,0,4,20,0,48,4,3,17,2,2,42,8,0,12,4,2,16,3,28,False,10,39,9,3
baseline,427,0,4,21,0,48,4,3,17,0,1,47,2,0,20,4,2,16,3,31,False,8,36,12,3
baseline,427,0,4,22,0,48,4,3,27,0,1,47,2,0,20,5,4,20,3,34,False,6,33,15,3
baseline,427,0,4,23,0,48,4,3,27,0,0,48,3,2,24,5,4,20,4,38,False,4,45,3,4
baseline,427,0,4,24,0,48,1,5,31,0,0,48,5,2,27,0,3,26,4,41,False,2,42,6,4
baseline,427,0,4,25,0,48,1,0,47,0,0,48,5,2,27,0,3,26,4,44,False,0,39,9,4
baseline,428,0,4,-1,39,9,0,0,1,0,1,1,1,0,1,2,2,0,0,0,False,52,39,9,0
baseline,428,0,4,0,37,11,0,0,1,1,1,1,2,0,1,2,2,0,0,0,False,50,37,11,0
baseline,428,0,4,1,35,13,0,0,1,1,1,1,4,0,1,2,2,0,0,0,False,48,35,13,0
baseline,428,0,4,2,30,18,4,0,2,1,0,2,3,1,1,2,2,0,1,1,False,46,46,2,1
baseline,428,0,4,3,30,18,4,0,2,1,0,2,2,2,1,1,3,0,1,1,False,44,44,4,1
baseline,428,0,4,4,28,20,4,0,2,1,0,2,3,1,3,1,3,0,1,2,False,42,42,6,1
baseline,428,0,4,5,28,20,4,0,2,1,0,2,3,1,3,0,3,1,1,2,False,40,40,8,1
baseline,428,0,4,6,28,20,4,0,2,0,1,2,2,2,3,0,3,1,1,2,False,38,38,10,1
baseline,428,0,4,7,25,23,7,0,2,0,1,2,2,2,3,0,2,2,1,3,False,36,36,12,1
baseline,428,0,4,8,14,34,7,0,2,0,1,2,2,2,3,6,3,6,2,6,False,34,46,2,2
baseline,428,0,4,9,13,35,7,0,2,0,0,3,1,2,5,6,3,6,2,7,False,32,44,4,2
baseline,428,0,4,10,12,36,4,3,2,0,0,3,1,0,8,6,3,6,2,9,False,30,42,6,2
baseline,428,0,4,11,8,40,4,3,2,0,0,3,5,1,9,1,4,12,2,11,False,28,40,8,2
baseline,428,0,4,12,8,40,4,3,2,0,0,3,2,1,15,1,4,12,2,13,False,26,38,10,2
baseline,428,0,4,13,8,40,4,3,2,0,0,3,2,1,15,3,3,20,2,15,False,24,36,12,2
baseline,428,0,4,14,4,44,4,3,2,5,1,3,2,1,15,3,3,20,2,17,False,22,34,14,2
baseline,428,0,4,15,4,44,0,7,2,5,1,3,2,1,15,2,2,25,2,19,False,20,32,16,2
baseline,428,0,4,16,4,44,0,6,3,5,1,3,1,2,15,2,2,25,2,19,False,18,30,18,2
baseline,428,0,4,17,1,47,3,4,7,5,1,3,5,2,20,8,1,28,3,23,False,16,45,3,3
baseline,428,0,4,18,1,47,3,3,12,3,2,4,5,2,20,2,8,29,3,26,False,14,42,6,3
baseline,428,0,4,19,1,47,4,3,21,3,2,4,0,4,23,2,8,29,3,29,False,12,39,9,3
baseline,428,0,4,20,0,48,4,3,21,0,3,6,1,4,30,2,8,29,3,32,False,10,36,12,3
baseline,428,0,4,21,0,48,5,2,26,4,0,9,3,2,34,2,8,29,3,35,False,8,33,15,3
baseline,428,0,4,22,0,48,5,2,26,4,0,9,3,2,34,1,1,44,3,38,False,6,30,18,3
baseline,428,0,4,23,0,48,1,4,29,4,0,9,3,1,38,1,0,47,4,42,False,4,45,3,4
baseline,428,0,4,24,0,48,1,4,29,4,6,14,3,1,38,0,1,47,4,45,False,2,42,6,4
baseline,428,0,4,25,0,48,1,4,29,4,6,14,0,0,46,0,0,48,4,48,False,0,39,9,4
baseline,429,0,4,-1,39,9,2,0,0,1,1,1,0,2,2,0,0,0,0,0,False,52,39,9,0
baseline,429,0,4,0,37,11,4,0,0,1,1,1,0,2,2,0,0,0,0,0,False,50,37,11,0
baseline,429,0,4,1,35,13,4,0,0,2,1,1,1,2,2,0,0,0,0,0,False,48,35,13,0
baseline,429,0,4,2,27,21,4,0,0,2,1,1,2,1,12,0,0,0,1,3,False,46,46,2,1
baseline,429,0,4,3,24,24,3,1,0,2,1,1,1,3,14,0,0,0,1,4,False,44,44,4,1
baseline,429,0,4,4,21,27,3,1,0,1,2,1,3,1,18,0,0,0,1,5,False,42,42,6,1
baseline,429,0,4,5,21,27,2,2,0,1,1,2,3,1,18,0,0,0,1,5,False,40,40,8,1
baseline,429,0,4,6,17,31,1,3,0,5,3,2,3,1,18,0,0,0,1,6,False,38,38,10,1
baseline,429,0,4,7,15,33,1,3,0,4,4,2,5,2,20,0,0,0,1,7,False,36,36,12,1
baseline,429,0,4,8,15,33,0,4,0,4,4,2,0,4,23,0,0,0,1,8,False,34,34,14,1
baseline,429,0,4,9,11,37,0,3,1,4,3,3,0,4,23,4,0,1,2,9,False,32,46,2,2
baseline,429,0,4,10,7,41,0,3,1,3,5,5,6,0,28,4,0,1,2,11,False,30,44,4,2
baseline,429,0,4,11,6,42,0,3,1,0,4,9,1,4,30,4,0,1,2,13,False,28,42,6,2
baseline,429,0,4,12,6,42,0,2,2,0,4,9,1,4,30,0,4,1,2,14,False,26,40,8,2
baseline,429,0,4,13,5,43,0,2,2,0,3,10,3,2,34,0,4,1,2,15,False,24,38,10,2
baseline,429,0,4,14,4,44,0,1,3,0,3,10,3,1,38,0,4,1,2,16,False,22,36,12,2
baseline,429,0,4,15,0,48,0,1,3,2,4,10,0,1,46,0,4,1,3,20,False,20,45,3,3
baseline,429,0,4,16,0,48,0,1,3,2,4,17,1,0,47,0,4,1,3,23,False,18,42,6,3
baseline,429,0,4,17,0,48,3,0,4,2,3,21,1,0,47,0,0,5,3,26,False,16,39,9,3
baseline,429,0,4,18,0,48,12,0,4,2,3,21,0,1,47,0,0,5,3,29,False,14,36,12,3
baseline,429,0,4,19,0,48,8,4,5,2,3,21,0,0,48,0,0,5,3,32,False,12,33,15,3
baseline,429,0,4,20,0,48,8,3,6,2,3,21,0,0,48,1,0,5,3,33,False,10,30,18,3
baseline,429,0,4,21,0,48,8,3,6,8,0,26,0,0,48,7,4,5,3,35,False,8,27,21,3
baseline,429,0,4,22,0,48,7,4,6,8,0,26,0,0,48,8,3,6,3,35,False,6,24,24,3
baseline,429,0,4,23,0,48,10,1,15,8,0,26,0,0,48,1,5,14,4,39,False,4,45,3,4
baseline,429,0,4,24,0,48,10,1,15,4,6,28,0,0,48,4,1,20,4,42,False,2,42,6,4
baseline,429,0,4,25,0,48,2,8,19,4,6,28,0,0,48,4,4,22,4,45,False,0,39,9,4
baseline,430,0,4,-1,39,9,1,1,0,0,1,1,1,1,1,1,0,1,0,0,False,52,39,9,0
baseline,430,0,4,0,35,13,1,1,0,0,1,1,1,1,1,0,4,2,1,2,False,50,46,2,1
baseline,430,0,4,1,27,21,1,1,0,4,1,1,1,1,1,5,4,2,1,4,False,48,44,4,1
baseline,430,0,4,2,27,21,1,1,0,4,1,1,0,1,2,5,4,2,1,4,False,46,42,6,1
baseline,430,0,4,3,27,21,0,2,0,4,0,2,0,1,2,5,4,2,1,4,False,44,40,8,1
baseline,430,0,4,4,27,21,0,1,1,4,0,2,3,1,2,5,4,2,1,5,False,42,38,10,1
baseline,430,0,4,5,25,23,0,1,1,5,0,2,4,1,2,5,4,2,1,5,False,40,36,12,1
baseline,430,0,4,6,23,25,1,1,1,6,0,2,4,1,2,5,4,2,1,5,False,38,34,14,1
baseline,430,0,4,7,21,27,2,1,1,6,0,2,5,1,2,5,4,2,1,5,False,36,32,16,1
baseline,430,0,4,8,20,28,5,1,2,6,0,2,4,2,2,5,1,5,2,7,False,34,46,2,2
baseline,430,0,4,9,17,31,5,1,2,6,0,2,6,2,3,5,1,5,2,8,False,32,44,4,2
baseline,430,0,4,10,17,31,2,4,2,5,1,2,6,2,3,5,1,5,2,9,False,30,42,6,2
baseline,430,0,4,11,17,31,2,4,2,6,1,3,3,5,3,5,1,5,2,11,False,28,40,8,2
baseline,430,0,4,12,17,31,2,4,2,3,3,4,3,5,3,5,0,6,2,12,False,26,38,10,2
baseline,430,0,4,13,17,31,2,3,3,3,3,4,3,5,3,0,5,6,2,13,False,24,36,12,2
baseline,430,0,4,14,17,31,1,4,3,3,3,4,3,4,4,0,5,6,2,13,False,22,34,14,2
baseline,430,0,4,15,17,31,0,5,3,2,4,4,3,4,4,0,5,6,2,13,False,20,32,16,2
baseline,430,0,4,16,16,32,2,5,4,2,4,4,3,4,4,0,4,7,2,14,False,18,30,18,2
baseline,430,0,4,17,9,39,2,5,4,2,4,4,3,4,4,4,4,15,2,16,False,16,28,20,2
baseline,430,0,4,18,9,39,3,5,4,2,4,4,2,5,4,4,4,15,2,16,False,14,26,22,2
baseline,430,0,4,19,3,45,4,4,7,2,4,4,2,3,9,4,2,25,3,20,False,12,45,3,3
baseline,430,0,4,20,3,45,4,5,10,2,4,4,3,0,18,6,3,28,4,24,False,10,45,3,4
baseline,430,0,4,21,2,46,4,5,10,2,4,4,1,1,20,3,2,37,4,27,False,8,42,6,4
baseline,430,0,4,22,0,48,7,1,22,2,3,5,1,1,20,3,2,37,4,29,False,6,39,9,4
baseline,430,0,4,23,0,48,2,6,24,3,3,9,4,0,22,3,2,37,4,32,False,4,36,12,4
baseline,430,0,4,24,0,48,2,1,31,5,1,14,4,0,22,1,4,39,4,35,False,2,33,15,4
baseline,430,0,4,25,0,48,2,1,31,5,1,14,1,5,26,1,1,44,4,38,False,0,30,18,4
baseline,431,0,4,-1,39,9,1,0,2,1,0,1,1,1,0,0,2,0,0,0,False,52,39,9,0
baseline,431,0,4,0,37,11,2,0,2,1,0,1,1,1,0,1,2,0,0,0,False,50,37,11,0
baseline,431,0,4,1,35,13,2,0,2,2,0,1,2,1,0,1,2,0,0,0,False,48,35,13,0
baseline,431,0,4,2,33,15,2,0,2,2,0,1,2,1,0,3,2,0,0,0,False,46,33,15,0
baseline,431,0,4,3,31,17,2,0,2,2,0,1,4,1,0,3,2,0,0,0,False,44,31,17,0
baseline,431,0,4,4,29,19,2,0,2,2,0,1,4,1,0,5,2,0,0,0,False,42,29,19,0
baseline,431,0,4,5,27,21,2,0,2,2,0,1,4,1,0,4,2,5,1,2,False,40,46,2,1
baseline,431,0,4,6,27,21,2,0,2,2,0,1,3,2,0,3,3,5,1,2,False,38,44,4,1
baseline,431,0,4,7,27,21,2,0,2,2,0,1,2,3,0,3,2,6,1,2,False,36,42,6,1
baseline,431,0,4,8,27,21,2,0,2,2,0,1,2,2,1,2,3,6,1,2,False,34,40,8,1
baseline,431,0,4,9,27,21,1,1,2,2,0,1,1,3,1,2,3,6,1,2,False,32,38,10,1
baseline,431,0,4,10,27,21,1,1,2,1,1,1,1,3,1,2,2,7,1,2,False,30,36,12,1
baseline,431,0,4,11,19,29,1,1,2,1,0,2,2,1,4,5,4,9,2,4,False,28,46,2,2
baseline,431,0,4,12,16,32,1,1,2,1,0,2,3,2,5,5,3,10,2,5,False,26,44,4,2
baseline,431,0,4,13,15,33,1,1,2,1,0,2,3,1,6,2,5,14,2,6,False,24,42,6,2
baseline,431,0,4,14,9,39,1,1,2,1,0,2,3,1,6,6,1,24,2,8,False,22,40,8,2
baseline,431,0,4,15,9,39,1,1,2,1,0,2,2,1,11,6,1,24,2,10,False,20,38,10,2
baseline,431,0,4,16,5,43,3,2,3,4,0,2,4,1,13,2,5,26,3,14,False,18,45,3,3
baseline,431,0,4,17,4,44,0,4,4,4,0,2,1,2,16,9,2,31,3,17,False,16,42,6,3
baseline,431,0,4,18,1,47,0,4,4,4,0,2,3,3,21,0,9,33,3,20,False,14,39,9,3
baseline,431,0,4,19,1,47,0,4,4,4,0,2,2,3,24,1,0,46,3,23,False,12,36,12,3
baseline,431,0,4,20,0,48,0,3,5,4,0,2,2,3,24,1,0,47,3,25,False,10,33,15,3
baseline,431,0,4,21,0,48,0,3,5,4,0,2,5,1,29,0,0,48,4,29,False,8,45,3,4
baseline,431,0,4,22,0,48,0,3,5,4,0,2,1,5,31,0,0,48,4,32,False,6,42,6,4
baseline,431,0,4,23,0,48,0,3,5,4,0,2,4,0,37,0,0,48,4,35,False,4,39,9,4
baseline,431,0,4,24,0,48,4,2,8,4,0,2,0,3,43,0,0,48,4,38,False,2,36,12,4
baseline,431,0,4,25,0,48,1,4,11,1,3,2,0,3,43,0,0,48,4,41,False,0,33,15,4
baseline,432,0,4,-1,39,9,0,0,1,1,0,1,0,0,1,2,3,0,0,0,False,52,39,9,0
baseline,432,0,4,0,37,11,1,0,1,1,0,1,1,0,1,2,3,0,0,0,False,50,37,11,0
baseline,432,0,4,1,35,13,2,0,1,1,0,1,2,0,1,2,3,0,0,0,False,48,35,13,0
baseline,432,0,4,2,33,15,3,0,1,1,0,1,3,0,1,2,3,0,0,0,False,46,33,15,0
