setup,run,k_actions,no_epidemic,timestep,susceptible_nodes,infection_1_nodes,infection_2_nodes,infection_3_nodes,epidemic_cards_drawn,outbreaks,deck_empty,player_stack,infection_stack,infection_discard_stack,infection_rate_counter
baseline,437,0,4,19,0,0,0,48,3,31,False,12,42,6,3
baseline,437,0,4,20,0,0,0,48,3,34,False,10,39,9,3
baseline,437,0,4,21,0,0,0,48,3,37,False,8,36,12,3
baseline,437,0,4,22,0,0,0,48,4,41,False,6,45,3,4
baseline,437,0,4,23,0,0,0,48,4,44,False,4,42,6,4
baseline,437,0,4,24,0,0,0,48,4,47,False,2,39,9,4
baseline,437,0,4,25,0,0,0,48,4,50,False,0,36,12,4
baseline,438,0,4,-1,39,3,3,3,0,0,False,52,39,9,0
baseline,438,0,4,0,37,5,3,3,0,0,False,50,37,11,0
baseline,438,0,4,1,35,7,3,3,0,0,False,48,35,13,0
baseline,438,0,4,2,33,9,3,3,0,0,False,46,33,15,0
baseline,438,0,4,3,28,7,6,7,1,2,False,44,46,2,1
baseline,438,0,4,4,22,11,2,13,1,3,False,42,44,4,1
baseline,438,0,4,5,20,5,3,20,1,5,False,40,42,6,1
baseline,438,0,4,6,6,5,4,33,1,7,False,38,40,8,1
baseline,438,0,4,7,0,3,3,42,1,9,False,36,38,10,1
baseline,438,0,4,8,0,0,0,48,2,12,False,34,46,2,2
baseline,438,0,4,9,0,0,0,48,2,14,False,32,44,4,2
baseline,438,0,4,10,0,0,0,48,2,16,False,30,42,6,2
baseline,438,0,4,11,0,0,0,48,2,18,False,28,40,8,2
baseline,438,0,4,12,0,0,0,48,2,20,False,26,38,10,2
baseline,438,0,4,13,0,0,0,48,2,22,False,24,36,12,2
baseline,438,0,4,14,0,0,0,48,2,24,False,22,34,14,2
baseline,438,0,4,15,0,0,0,48,2,26,False,20,32,16,2
baseline,438,0,4,16,0,0,0,48,3,30,False,18,45,3,3
baseline,438,0,4,17,0,0,0,48,3,33,False,16,42,6,3
baseline,438,0,4,18,0,0,0,48,3,36,False,14,39,9,3
baseline,438,0,4,19,0,0,0,48,3,39,False,12,36,12,3
baseline,438,0,4,20,0,0,0,48,3,42,False,10,33,15,3
baseline,438,0,4,21,0,0,0,48,4,46,False,8,45,3,4
baseline,438,0,4,22,0,0,0,48,4,49,False,6,42,6,4
baseline,438,0,4,23,0,0,0,48,4,52,False,4,39,9,4
baseline,438,0,4,24,0,0,0,48,4,55,False,2,36,12,4
baseline,438,0,4,25,0,0,0,48,4,58,False,0,33,15,4
baseline,439,0,4,-1,39,3,3,3,0,0,False,52,39,9,0
baseline,439,0,4,0,34,6,3,5,1,1,False,50,46,2,1
baseline,439,0,4,1,34,5,3,6,1,1,False,48,44,4,1
baseline,439,0,4,2,30,6,6,6,1,2,False,46,42,6,1
baseline,439,0,4,3,28,8,4,8,1,3,False,44,40,8,1
baseline,439,0,4,4,24,6,7,11,1,5,False,42,38,10,1
baseline,439,0,4,5,19,6,4,19,1,6,False,40,36,12,1
baseline,439,0,4,6,11,8,5,24,1,7,False,38,34,14,1
baseline,439,0,4,7,6,5,3,34,1,8,False,36,32,16,1
baseline,439,0,4,8,5,5,4,34,1,8,False,34,30,18,1
baseline,439,0,4,9,1,2,3,42,1,9,False,32,28,20,1
baseline,439,0,4,10,0,1,0,47,1,11,False,30,26,22,1
baseline,439,0,4,11,0,0,0,48,2,14,False,28,46,2,2
baseline,439,0,4,12,0,0,0,48,2,16,False,26,44,4,2
baseline,439,0,4,13,0,0,0,48,2,18,False,24,42,6,2
baseline,439,0,4,14,0,0,0,48,2,20,False,22,40,8,2
baseline,439,0,4,15,0,0,0,48,2,22,False,20,38,10,2
baseline,439,0,4,16,0,0,0,48,2,24,False,18,36,12,2
baseline,439,0,4,17,0,0,0,48,2,26,False,16,34,14,2
baseline,439,0,4,18,0,0,0,48,3,30,False,14,45,3,3
baseline,439,0,4,19,0,0,0,48,3,33,False,12,42,6,3
baseline,439,0,4,20,0,0,0,48,3,36,False,10,39,9,3
baseline,439,0,4,21,0,0,0,48,3,39,False,8,36,12,3
baseline,439,0,4,22,0,0,0,48,3,42,False,6,33,15,3
baseline,439,0,4,23,0,0,0,48,3,45,False,4,30,18,3
baseline,439,0,4,24,0,0,0,48,3,48,False,2,27,21,3
baseline,439,0,4,25,0,0,0,48,4,52,False,0,45,3,4
baseline,440,0,4,-1,39,3,3,3,0,0,False,52,39,9,0
baseline,440,0,4,0,33,6,4,5,1,1,False,50,46,2,1
baseline,440,0,4,1,31,3,6,8,1,2,False,48,44,4,1
baseline,440,0,4,2,23,5,8,12,1,4,False,46,42,6,1
baseline,440,0,4,3,17,2,5,24,1,6,False,44,40,8,1
baseline,440,0,4,4,8,8,2,30,1,7,False,42,38,10,1
baseline,440,0,4,5,8,0,6,34,1,8,False,40,36,12,1
baseline,440,0,4,6,1,1,1,45,1,10,False,38,34,14,1
baseline,440,0,4,7,0,1,0,47,1,12,False,36,32,16,1
baseline,440,0,4,8,0,0,0,48,1,14,False,34,30,18,1
baseline,440,0,4,9,0,0,0,48,1,16,False,32,28,20,1
baseline,440,0,4,10,0,0,0,48,1,18,False,30,26,22,1
baseline,440,0,4,11,0,0,0,48,2,21,False,28,46,2,2
baseline,440,0,4,12,0,0,0,48,2,23,False,26,44,4,2
baseline,440,0,4,13,0,0,0,48,2,25,False,24,42,6,2
baseline,440,0,4,14,0,0,0,48,2,27,False,22,40,8,2
baseline,440,0,4,15,0,0,0,48,2,29,False,20,38,10,2
baseline,440,0,4,16,0,0,0,48,2,31,False,18,36,12,2
baseline,440,0,4,17,0,0,0,48,2,33,False,16,34,14,2
baseline,440,0,4,18,0,0,0,48,3,37,False,14,45,3,3
baseline,440,0,4,19,0,0,0,48,3,40,False,12,42,6,3
baseline,440,0,4,20,0,0,0,48,3,43,False,10,39,9,3
baseline,440,0,4,21,0,0,0,48,3,46,False,8,36,12,3
baseline,440,0,4,22,0,0,0,48,3,49,False,6,33,15,3
baseline,440,0,4,23,0,0,0,48,3,52,False,4,30,18,3
baseline,440,0,4,24,0,0,0,48,3,55,False,2,27,21,3
baseline,440,0,4,25,0,0,0,48,4,59,False,0,45,3,4
baseline,441,0,4,-1,39,3,3,3,0,0,False,52,39,9,0
baseline,441,0,4,0,37,5,3,3,0,0,False,50,37,11,0
baseline,441,0,4,1,35,7,3,3,0,0,False,48,35,13,0
baseline,441,0,4,2,33,9,3,3,0,0,False,46,33,15,0
baseline,441,0,4,3,31,11,3,3,0,0,False,44,31,17,0
baseline,441,0,4,4,29,13,3,3,0,0,False,42,29,19,0
baseline,441,0,4,5,25,14,4,5,1,2,False,40,46,2,1
baseline,441,0,4,6,23,14,4,7,1,3,False,38,44,4,1
baseline,441,0,4,7,23,12,6,7,1,3,False,36,42,6,1
baseline,441,0,4,8,23,11,6,8,1,3,False,34,40,8,1
baseline,441,0,4,9,20,9,5,14,1,4,False,32,38,10,1
baseline,441,0,4,10,12,6,8,22,2,6,False,30,46,2,2
baseline,441,0,4,11,11,4,10,23,2,7,False,28,44,4,2
baseline,441,0,4,12,11,4,8,25,2,7,False,26,42,6,2
baseline,441,0,4,13,2,8,1,37,2,9,False,24,40,8,2
baseline,441,0,4,14,0,0,0,48,3,13,False,22,45,3,3
baseline,441,0,4,15,0,0,0,48,3,16,False,20,42,6,3
baseline,441,0,4,16,0,0,0,48,3,19,False,18,39,9,3
baseline,441,0,4,17,0,0,0,48,3,22,False,16,36,12,3
baseline,441,0,4,18,0,0,0,48,3,25,False,14,33,15,3
baseline,441,0,4,19,0,0,0,48,3,28,False,12,30,18,3
baseline,441,0,4,20,0,0,0,48,3,31,False,10,27,21,3
baseline,441,0,4,21,0,0,0,48,3,34,False,8,24,24,3
baseline,441,0,4,22,0,0,0,48,3,37,False,6,21,27,3
baseline,441,0,4,23,0,0,0,48,3,40,False,4,18,30,3
baseline,441,0,4,24,0,0,0,48,3,43,False,2,15,33,3
baseline,441,0,4,25,0,0,0,48,4,47,False,0,45,3,4
baseline,442,0,4,-1,39,3,3,3,0,0,False,52,39,9,0
baseline,442,0,4,0,27,8,6,7,1,3,False,50,46,2,1
baseline,442,0,4,1,23,9,4,12,1,4,False,48,44,4,1
baseline,442,0,4,2,23,7,6,12,1,4,False,46,42,6,1
baseline,442,0,4,3,19,7,5,17,1,5,False,44,40,8,1
baseline,442,0,4,4,14,6,7,21,1,6,False,42,38,10,1
baseline,442,0,4,5,7,4,3,34,1,8,False,40,36,12,1
baseline,442,0,4,6,4,1,3,40,1,9,False,38,34,14,1
baseline,442,0,4,7,0,1,0,47,1,11,False,36,32,16,1
baseline,442,0,4,8,0,0,0,48,1,12,False,34,30,18,1
baseline,442,0,4,9,0,0,0,48,2,15,False,32,46,2,2
baseline,442,0,4,10,0,0,0,48,2,17,False,30,44,4,2
baseline,442,0,4,11,0,0,0,48,2,19,False,28,42,6,2
baseline,442,0,4,12,0,0,0,48,2,21,False,26,40,8,2
baseline,442,0,4,13,0,0,0,48,2,23,False,24,38,10,2
baseline,442,0,4,14,0,0,0,48,2,25,False,22,36,12,2
baseline,442,0,4,15,0,0,0,48,2,27,False,20,34,14,2
baseline,442,0,4,16,0,0,0,48,2,29,False,18,32,16,2
baseline,442,0,4,17,0,0,0,48,2,31,False,16,30,18,2
baseline,442,0,4,18,0,0,0,48,3,35,False,14,45,3,3
baseline,442,0,4,19,0,0,0,48,3,38,False,12,42,6,3
baseline,442,0,4,20,0,0,0,48,4,42,False,10,45,3,4
baseline,442,0,4,21,0,0,0,48,4,45,False,8,42,6,4
baseline,442,0,4,22,0,0,0,48,4,48,False,6,39,9,4
baseline,442,0,4,23,0,0,0,48,4,51,False,4,36,12,4
baseline,442,0,4,24,0,0,0,48,4,54,False,2,33,15,4
baseline,442,0,4,25,0,0,0,48,4,57,False,0,30,18,4
baseline,443,0,4,-1,39,3,3,3,0,0,False,52,39,9,0
baseline,443,0,4,0,37,5,3,3,0,0,False,50,37,11,0
baseline,443,0,4,1,35,7,3,3,0,0,False,48,35,13,0
baseline,443,0,4,2,33,9,3,3,0,0,False,46,33,15,0
baseline,443,0,4,3,31,11,3,3,0,0,False,44,31,17,0
baseline,443,0,4,4,29,13,3,3,0,0,False,42,29,19,0
baseline,443,0,4,5,25,14,5,4,1,1,False,40,46,2,1
baseline,443,0,4,6,23,15,6,4,1,2,False,38,44,4,1
baseline,443,0,4,7,23,13,8,4,1,2,False,36,42,6,1
baseline,443,0,4,8,23,10,11,4,1,3,False,34,40,8,1
baseline,443,0,4,9,23,9,11,5,1,3,False,32,38,10,1
baseline,443,0,4,10,18,12,10,8,2,5,False,30,46,2,2
baseline,443,0,4,11,18,12,8,10,2,5,False,28,44,4,2
baseline,443,0,4,12,13,9,3,23,2,7,False,26,42,6,2
baseline,443,0,4,13,9,3,3,33,2,9,False,24,40,8,2
baseline,443,0,4,14,2,1,6,39,2,11,False,22,38,10,2
baseline,443,0,4,15,0,0,0,48,2,12,False,20,36,12,2
baseline,443,0,4,16,0,0,0,48,3,16,False,18,45,3,3
baseline,443,0,4,17,0,0,0,48,3,19,False,16,42,6,3
baseline,443,0,4,18,0,0,0,48,3,22,False,14,39,9,3
baseline,443,0,4,19,0,0,0,48,3,25,False,12,36,12,3
baseline,443,0,4,20,0,0,0,48,3,28,False,10,33,15,3
baseline,443,0,4,21,0,0,0,48,4,32,False,8,45,3,4
baseline,443,0,4,22,0,0,0,48,4,35,False,6,42,6,4
baseline,443,0,4,23,0,0,0,48,4,38,False,4,39,9,4
baseline,443,0,4,24,0,0,0,48,4,41,False,2,36,12,4
baseline,443,0,4,25,0,0,0,48,4,44,False,0,33,15,4
baseline,444,0,4,-1,39,3,3,3,0,0,False,52,39,9,0
baseline,444,0,4,0,37,5,3,3,0,0,False,50,37,11,0
baseline,444,0,4,1,35,7,3,3,0,0,False,48,35,13,0
baseline,444,0,4,2,33,9,3,3,0,0,False,46,33,15,0
baseline,444,0,4,3,31,11,3,3,0,0,False,44,31,17,0
baseline,444,0,4,4,29,13,3,3,0,0,False,42,29,19,0
baseline,444,0,4,5,27,11,5,5,1,2,False,40,46,2,1
baseline,444,0,4,6,27,9,7,5,1,2,False,38,44,4,1
baseline,444,0,4,7,25,10,7,6,1,3,False,36,42,6,1
baseline,444,0,4,8,25,8,9,6,1,3,False,34,40,8,1
baseline,444,0,4,9,21,10,9,8,1,4,False,32,38,10,1
baseline,444,0,4,10,15,6,10,17,2,7,False,30,46,2,2
baseline,444,0,4,11,13,8,8,19,2,8,False,28,44,4,2
baseline,444,0,4,12,13,8,6,21,2,8,False,26,42,6,2
baseline,444,0,4,13,9,6,9,24,2,9,False,24,40,8,2
baseline,444,0,4,14,0,1,3,44,2,11,False,22,38,10,2
baseline,444,0,4,15,0,0,0,48,2,13,False,20,36,12,2
baseline,444,0,4,16,0,0,0,48,2,15,False,18,34,14,2
baseline,444,0,4,17,0,0,0,48,3,19,False,16,45,3,3
baseline,444,0,4,18,0,0,0,48,3,22,False,14,42,6,3
baseline,444,0,4,19,0,0,0,48,3,25,False,12,39,9,3
baseline,444,0,4,20,0,0,0,48,3,28,False,10,36,12,3
baseline,444,0,4,21,0,0,0,48,3,31,False,8,33,15,3
baseline,444,0,4,22,0,0,0,48,3,34,False,6,30,18,3
baseline,444,0,4,23,0,0,0,48,3,37,False,4,27,21,3
baseline,444,0,4,24,0,0,0,48,4,41,False,2,45,3,4
baseline,444,0,4,25,0,0,0,48,4,44,False,0,42,6,4
baseline,445,0,4,-1,39,3,3,3,0,0,False,52,39,9,0
baseline,445,0,4,0,37,5,3,3,0,0,False,50,37,11,0
baseline,445,0,4,1,35,7,3,3,0,0,False,48,35,13,0
baseline,445,0,4,2,33,9,3,3,0,0,False,46,33,15,0
baseline,445,0,4,3,26,7,10,5,1,2,False,44,46,2,1
baseline,445,0,4,4,26,5,12,5,1,2,False,42,44,4,1
baseline,445,0,4,5,26,5,10,7,1,2,False,40,42,6,1
baseline,445,0,4,6,24,6,5,13,1,3,False,38,40,8,1
baseline,445,0,4,7,24,4,7,13,1,3,False,36,38,10,1
baseline,445,0,4,8,16,8,9,15,1,4,False,34,36,12,1
baseline,445,0,4,9,10,13,7,18,2,6,False,32,46,2,2
baseline,445,0,4,10,10,13,5,20,2,6,False,30,44,4,2
baseline,445,0,4,11,8,6,8,26,2,7,False,28,42,6,2
baseline,445,0,4,12,2,5,1,40,2,9,False,26,40,8,2
baseline,445,0,4,13,0,0,0,48,2,11,False,24,38,10,2
baseline,445,0,4,14,0,0,0,48,2,13,False,22,36,12,2
baseline,445,0,4,15,0,0,0,48,3,17,False,20,45,3,3
baseline,445,0,4,16,0,0,0,48,3,20,False,18,42,6,3
baseline,445,0,4,17,0,0,0,48,3,23,False,16,39,9,3
baseline,445,0,4,18,0,0,0,48,3,26,False,14,36,12,3
baseline,445,0,4,19,0,0,0,48,3,29,False,12,33,15,3
baseline,445,0,4,20,0,0,0,48,4,33,False,10,45,3,4
baseline,445,0,4,21,0,0,0,48,4,36,False,8,42,6,4
baseline,445,0,4,22,0,0,0,48,4,39,False,6,39,9,4
baseline,445,0,4,23,0,0,0,48,4,42,False,4,36,12,4
baseline,445,0,4,24,0,0,0,48,4,45,False,2,33,15,4
baseline,445,0,4,25,0,0,0,48,4,48,False,0,30,18,4
baseline,446,0,4,-1,39,3,3,3,0,0,False,52,39,9,0
baseline,446,0,4,0,37,5,3,3,0,0,False,50,37,11,0
baseline,446,0,4,1,35,7,3,3,0,0,False,48,35,13,0
baseline,446,0,4,2,33,9,3,3,0,0,False,46,33,15,0
baseline,446,0,4,3,31,11,3,3,0,0,False,44,31,17,0
baseline,446,0,4,4,29,13,3,3,0,0,False,42,29,19,0
baseline,446,0,4,5,25,13,4,6,1,1,False,40,46,2,1
baseline,446,0,4,6,23,13,6,6,1,2,False,38,44,4,1
baseline,446,0,4,7,21,12,6,9,1,3,False,36,42,6,1
baseline,446,0,4,8,17,13,6,12,1,5,False,34,40,8,1
baseline,446,0,4,9,17,11,8,12,1,5,False,32,38,10,1
baseline,446,0,4,10,8,12,9,19,2,7,False,30,46,2,2
baseline,446,0,4,11,8,8,9,23,2,8,False,28,44,4,2
baseline,446,0,4,12,2,3,8,35,2,10,False,26,42,6,2
baseline,446,0,4,13,0,0,1,47,2,12,False,24,40,8,2
baseline,446,0,4,14,0,0,0,48,2,14,False,22,38,10,2
baseline,446,0,4,15,0,0,0,48,2,16,False,20,36,12,2
baseline,446,0,4,16,0,0,0,48,2,18,False,18,34,14,2
baseline,446,0,4,17,0,0,0,48,2,20,False,16,32,16,2
baseline,446,0,4,18,0,0,0,48,3,24,False,14,45,3,3
baseline,446,0,4,19,0,0,0,48,3,27,False,12,42,6,3
baseline,446,0,4,20,0,0,0,48,3,30,False,10,39,9,3
baseline,446,0,4,21,0,0,0,48,3,33,False,8,36,12,3
baseline,446,0,4,22,0,0,0,48,3,36,False,6,33,15,3
baseline,446,0,4,23,0,0,0,48,3,39,False,4,30,18,3
baseline,446,0,4,24,0,0,0,48,3,42,False,2,27,21,3
baseline,446,0,4,25,0,0,0,48,4,46,False,0,45,3,4
baseline,447,0,4,-1,39,3,3,3,0,0,False,52,39,9,0
baseline,447,0,4,0,37,5,3,3,0,0,False,50,37,11,0
baseline,447,0,4,1,35,7,3,3,0,0,False,48,35,13,0
baseline,447,0,4,2,32,8,2,6,1,1,False,46,46,2,1
baseline,447,0,4,3,31,5,4,8,1,2,False,44,44,4,1
baseline,447,0,4,4,31,4,4,9,1,2,False,42,42,6,1
baseline,447,0,4,5,29,6,2,11,1,3,False,40,40,8,1
baseline,447,0,4,6,23,8,4,13,1,4,False,38,38,10,1
baseline,447,0,4,7,23,6,6,13,1,4,False,36,36,12,1
baseline,447,0,4,8,15,5,4,24,2,6,False,34,46,2,2
baseline,447,0,4,9,5,3,3,37,2,8,False,32,44,4,2
baseline,447,0,4,10,1,1,0,46,2,10,False,30,42,6,2
baseline,447,0,4,11,0,1,0,47,2,12,False,28,40,8,2
baseline,447,0,4,12,0,0,0,48,2,14,False,26,38,10,2
baseline,447,0,4,13,0,0,0,48,2,16,False,24,36,12,2
baseline,447,0,4,14,0,0,0,48,2,18,False,22,34,14,2
baseline,447,0,4,15,0,0,0,48,2,20,False,20,32,16,2
baseline,447,0,4,16,0,0,0,48,3,24,False,18,45,3,3
baseline,447,0,4,17,0,0,0,48,3,27,False,16,42,6,3
baseline,447,0,4,18,0,0,0,48,3,30,False,14,39,9,3
baseline,447,0,4,19,0,0,0,48,3,33,False,12,36,12,3
baseline,447,0,4,20,0,0,0,48,3,36,False,10,33,15,3
baseline,447,0,4,21,0,0,0,48,3,39,False,8,30,18,3
baseline,447,0,4,22,0,0,0,48,3,42,False,6,27,21,3
baseline,447,0,4,23,0,0,0,48,3,45,False,4,24,24,3
baseline,447,0,4,24,0,0,0,48,3,48,False,2,21,27,3
baseline,447,0,4,25,0,0,0,48,4,52,False,0,45,3,4
baseline,448,0,4,-1,39,3,3,3,0,0,False,52,39,9,0
baseline,448,0,4,0,37,5,3,3,0,0,False,50,37,11,0
baseline,448,0,4,1,35,7,3,3,0,0,False,48,35,13,0
baseline,448,0,4,2,33,9,3,3,0,0,False,46,33,15,0
baseline,448,0,4,3,30,7,6,5,1,2,False,44,46,2,1
baseline,448,0,4,4,30,6,6,6,1,2,False,42,44,4,1
baseline,448,0,4,5,28,7,6,7,1,3,False,40,42,6,1
baseline,448,0,4,6,28,6,6,8,1,3,False,38,40,8,1
baseline,448,0,4,7,26,6,7,9,1,4,False,36,38,10,1
baseline,448,0,4,8,25,4,9,10,1,5,False,34,36,12,1
baseline,448,0,4,9,19,9,5,15,2,8,False,32,46,2,2
baseline,448,0,4,10,17,9,5,17,2,9,False,30,44,4,2
baseline,448,0,4,11,11,8,8,21,2,11,False,28,42,6,2
baseline,448,0,4,12,6,5,5,32,2,13,False,26,40,8,2
baseline,448,0,4,13,2,1,5,40,2,15,False,24,38,10,2
baseline,448,0,4,14,0,1,0,47,2,17,False,22,36,12,2
baseline,448,0,4,15,0,0,0,48,2,19,False,20,34,14,2
baseline,448,0,4,16,0,0,0,48,3,23,False,18,45,3,3
baseline,448,0,4,17,0,0,0,48,3,26,False,16,42,6,3
baseline,448,0,4,18,0,0,0,48,3,29,False,14,39,9,3
baseline,448,0,4,19,0,0,0,48,4,33,False,12,45,3,4
baseline,448,0,4,20,0,0,0,48,4,36,False,10,42,6,4
baseline,448,0,4,21,0,0,0,48,4,39,False,8,39,9,4
baseline,448,0,4,22,0,0,0,48,4,42,False,6,36,12,4
baseline,448,0,4,23,0,0,0,48,4,45,False,4,33,15,4
baseline,448,0,4,24,0,0,0,48,4,48,False,2,30,18,4
baseline,448,0,4,25,0,0,0,48,4,51,False,0,27,21,4
baseline,449,0,4,-1,39,3,3,3,0,0,False,52,39,9,0
baseline,449,0,4,0,37,5,3,3,0,0,False,50,37,11,0
baseline,449,0,4,1,33,6,5,4,1,1,False,48,46,2,1
baseline,449,0,4,2,33,2,9,4,1,2,False,46,44,4,1
baseline,449,0,4,3,33,2,7,6,1,2,False,44,42,6,1
baseline,449,0,4,4,31,4,4,9,1,3,False,42,40,8,1
baseline,449,0,4,5,31,2,6,9,1,3,False,40,38,10,1
baseline,449,0,4,6,23,3,9,13,1,5,False,38,36,12,1
baseline,449,0,4,7,21,5,9,13,1,5,False,36,34,14,1
baseline,449,0,4,8,19,7,9,13,1,5,False,34,32,16,1
baseline,449,0,4,9,18,8,8,14,1,5,False,32,30,18,1
baseline,449,0,4,10,12,4,12,20,2,7,False,30,46,2,2
baseline,449,0,4,11,5,4,11,28,2,9,False,28,44,4,2
baseline,449,0,4,12,1,2,1,44,2,10,False,26,42,6,2
baseline,449,0,4,13,0,1,0,47,2,12,False,24,40,8,2
baseline,449,0,4,14,0,0,0,48,2,14,False,22,38,10,2
baseline,449,0,4,15,0,0,0,48,2,16,False,20,36,12,2
baseline,449,0,4,16,0,0,0,48,2,18,False,18,34,14,2
baseline,449,0,4,17,0,0,0,48,2,20,False,16,32,16,2
baseline,449,0,4,18,0,0,0,48,3,24,False,14,45,3,3
baseline,449,0,4,19,0,0,0,48,3,27,False,12,42,6,3
baseline,449,0,4,20,0,0,0,48,3,30,False,10,39,9,3
baseline,449,0,4,21,0,0,0,48,3,33,False,8,36,12,3
baseline,449,0,4,22,0,0,0,48,3,36,False,6,33,15,3
baseline,449,0,4,23,0,0,0,48,4,40,False,4,45,3,4
baseline,449,0,4,24,0,0,0,48,4,43,False,2,42,6,4
baseline,449,0,4,25,0,0,0,48,4,46,False,0,39,9,4
baseline,450,0,4,-1,39,3,3,3,0,0,False,52,39,9,0
baseline,450,0,4,0,37,5,3,3,0,0,False,50,37,11,0
baseline,450,0,4,1,35,7,3,3,0,0,False,48,35,13,0
baseline,450,0,4,2,31,9,3,5,1,1,False,46,46,2,1
baseline,450,0,4,3,31,7,5,5,1,1,False,44,44,4,1
baseline,450,0,4,4,28,10,4,6,1,2,False,42,42,6,1
baseline,450,0,4,5,28,6,8,6,1,3,False,40,40,8,1
baseline,450,0,4,6,23,10,8,7,1,4,False,38,38,10,1
baseline,450,0,4,7,23,8,10,7,1,4,False,36,36,12,1
baseline,450,0,4,8,18,6,12,12,2,6,False,34,46,2,2
baseline,450,0,4,9,17,5,12,14,2,7,False,32,44,4,2
baseline,450,0,4,10,11,6,13,18,2,8,False,30,42,6,2
baseline,450,0,4,11,8,2,3,35,2,10,False,28,40,8,2
baseline,450,0,4,12,0,0,1,47,2,12,False,26,38,10,2
baseline,450,0,4,13,0,0,0,48,2,14,False,24,36,12,2
baseline,450,0,4,14,0,0,0,48,2,16,False,22,34,14,2
baseline,450,0,4,15,0,0,0,48,2,18,False,20,32,16,2
baseline,450,0,4,16,0,0,0,48,3,22,False,18,45,3,3
baseline,450,0,4,17,0,0,0,48,3,25,False,16,42,6,3
baseline,450,0,4,18,0,0,0,48,3,28,False,14,39,9,3
baseline,450,0,4,19,0,0,0,48,4,32,False,12,45,3,4
baseline,450,0,4,20,0,0,0,48,4,35,False,10,42,6,4
baseline,450,0,4,21,0,0,0,48,4,38,False,8,39,9,4
baseline,450,0,4,22,0,0,0,48,4,41,False,6,36,12,4
baseline,450,0,4,23,0,0,0,48,4,44,False,4,33,15,4
baseline,450,0,4,24,0,0,0,48,4,47,False,2,30,18,4
baseline,450,0,4,25,0,0,0,48,4,50,False,0,27,21,4
baseline,451,0,4,-1,39,3,3,3,0,0,False,52,39,9,0
baseline,451,0,4,0,37,5,3,3,0,0,False,50,37,11,0
baseline,451,0,4,1,35,7,3,3,0,0,False,48,35,13,0
baseline,451,0,4,2,33,9,3,3,0,0,False,46,33,15,0
baseline,451,0,4,3,31,11,3,3,0,0,False,44,31,17,0
baseline,451,0,4,4,29,13,3,3,0,0,False,42,29,19,0
baseline,451,0,4,5,26,13,2,7,1,2,False,40,46,2,1
baseline,451,0,4,6,26,11,4,7,1,2,False,38,44,4,1
baseline,451,0,4,7,26,9,6,7,1,2,False,36,42,6,1
baseline,451,0,4,8,26,8,6,8,1,2,False,34,40,8,1
baseline,451,0,4,9,17,13,4,14,2,4,False,32,46,2,2
baseline,451,0,4,10,15,10,4,19,2,5,False,30,44,4,2
baseline,451,0,4,11,12,9,6,21,2,6,False,28,42,6,2
baseline,451,0,4,12,8,8,7,25,2,7,False,26,40,8,2
baseline,451,0,4,13,5,6,4,33,2,8,False,24,38,10,2
baseline,451,0,4,14,0,0,2,46,2,10,False,22,36,12,2
baseline,451,0,4,15,0,0,0,48,2,12,False,20,34,14,2
baseline,451,0,4,16,0,0,0,48,2,14,False,18,32,16,2
baseline,451,0,4,17,0,0,0,48,2,16,False,16,30,18,2
baseline,451,0,4,18,0,0,0,48,3,20,False,14,45,3,3
baseline,451,0,4,19,0,0,0,48,3,23,False,12,42,6,3
baseline,451,0,4,20,0,0,0,48,3,26,False,10,39,9,3
baseline,451,0,4,21,0,0,0,48,3,29,False,8,36,12,3
baseline,451,0,4,22,0,0,0,48,3,32,False,6,33,15,3
baseline,451,0,4,23,0,0,0,48,3,35,False,4,30,18,3
baseline,451,0,4,24,0,0,0,48,3,38,False,2,27,21,3
baseline,451,0,4,25,0,0,0,48,4,42,False,0,45,3,4
baseline,452,0,4,-1,39,3,3,3,0,0,False,52,39,9,0
baseline,452,0,4,0,37,5,3,3,0,0,False,50,37,11,0
baseline,452,0,4,1,35,7,3,3,0,0,False,48,35,13,0
baseline,452,0,4,2,33,9,3,3,0,0,False,46,33,15,0
baseline,452,0,4,3,27,14,0,7,1,2,False,44,46,2,1
baseline,452,0,4,4,24,15,2,7,1,3,False,42,44,4,1
baseline,452,0,4,5,24,13,4,7,1,3,False,40,42,6,1
baseline,452,0,4,6,23,9,7,9,1,4,False,38,40,8,1
baseline,452,0,4,7,18,12,4,14,1,5,False,36,38,10,1
baseline,452,0,4,8,17,6,6,19,1,6,False,34,36,12,1
baseline,452,0,4,9,12,6,4,26,1,8,False,32,34,14,1
baseline,452,0,4,10,1,4,3,40,1,10,False,30,32,16,1
baseline,452,0,4,11,0,0,1,47,2,13,False,28,46,2,2
baseline,452,0,4,12,0,0,0,48,2,15,False,26,44,4,2
baseline,452,0,4,13,0,0,0,48,2,17,False,24,42,6,2
baseline,452,0,4,14,0,0,0,48,2,19,False,22,40,8,2
baseline,452,0,4,15,0,0,0,48,2,21,False,20,38,10,2
baseline,452,0,4,16,0,0,0,48,2,23,False,18,36,12,2
baseline,452,0,4,17,0,0,0,48,2,25,False,16,34,14,2
baseline,452,0,4,18,0,0,0,48,3,29,False,14,45,3,3
baseline,452,0,4,19,0,0,0,48,3,32,False,12,42,6,3
baseline,452,0,4,20,0,0,0,48,3,35,False,10,39,9,3
baseline,452,0,4,21,0,0,0,48,3,38,False,8,36,12,3
