setup,run,k_actions,no_epidemic,timestep,susceptible_nodes,infection_1_nodes,infection_2_nodes,infection_3_nodes,epidemic_cards_drawn,outbreaks,deck_empty,player_stack,infection_stack,infection_discard_stack,infection_rate_counter
baseline,301,0,3,7,23,7,11,7,1,0,False,35,38,10,1
baseline,301,0,3,8,17,11,11,9,1,0,False,33,36,12,1
baseline,301,0,3,9,17,7,9,15,1,0,False,31,34,14,1
baseline,301,0,3,10,7,6,14,21,1,0,False,29,32,16,1
baseline,301,0,3,11,4,5,8,31,1,0,False,27,30,18,1
baseline,301,0,3,12,0,2,0,46,1,0,False,25,28,20,1
baseline,301,0,3,13,0,0,0,48,2,0,False,23,46,2,2
baseline,301,0,3,14,0,0,0,48,2,0,False,21,44,4,2
baseline,301,0,3,15,0,0,0,48,2,0,False,19,42,6,2
baseline,301,0,3,16,0,0,0,48,2,0,False,17,40,8,2
baseline,301,0,3,17,0,0,0,48,2,0,False,15,38,10,2
baseline,301,0,3,18,0,0,0,48,2,0,False,13,36,12,2
baseline,301,0,3,19,0,0,0,48,2,0,False,11,34,14,2
baseline,301,0,3,20,0,0,0,48,2,0,False,9,32,16,2
baseline,301,0,3,21,0,0,0,48,2,0,False,7,30,18,2
baseline,301,0,3,22,0,0,0,48,2,0,False,5,28,20,2
baseline,301,0,3,23,0,0,0,48,2,0,False,3,26,22,2
baseline,301,0,3,24,0,0,0,48,3,0,False,1,45,3,3
baseline,301,0,3,25,0,0,0,48,3,0,True,0,45,3,3
baseline,302,0,3,-1,39,3,3,3,0,0,False,51,39,9,0
baseline,302,0,3,0,37,5,3,3,0,0,False,49,37,11,0
baseline,302,0,3,1,35,7,3,3,0,0,False,47,35,13,0
baseline,302,0,3,2,33,9,3,3,0,0,False,45,33,15,0
baseline,302,0,3,3,30,7,4,7,1,0,False,43,46,2,1
baseline,302,0,3,4,28,7,6,7,1,0,False,41,44,4,1
baseline,302,0,3,5,28,7,4,9,1,0,False,39,42,6,1
baseline,302,0,3,6,26,7,6,9,1,0,False,37,40,8,1
baseline,302,0,3,7,26,6,6,10,1,0,False,35,38,10,1
baseline,302,0,3,8,19,8,8,13,2,0,False,33,46,2,2
baseline,302,0,3,9,11,11,9,17,2,0,False,31,44,4,2
baseline,302,0,3,10,9,5,14,20,2,0,False,29,42,6,2
baseline,302,0,3,11,7,6,9,26,2,0,False,27,40,8,2
baseline,302,0,3,12,1,2,3,42,2,0,False,25,38,10,2
baseline,302,0,3,13,0,0,1,47,2,0,False,23,36,12,2
baseline,302,0,3,14,0,0,0,48,2,0,False,21,34,14,2
baseline,302,0,3,15,0,0,0,48,2,0,False,19,32,16,2
baseline,302,0,3,16,0,0,0,48,2,0,False,17,30,18,2
baseline,302,0,3,17,0,0,0,48,2,0,False,15,28,20,2
baseline,302,0,3,18,0,0,0,48,2,0,False,13,26,22,2
baseline,302,0,3,19,0,0,0,48,2,0,False,11,24,24,2
baseline,302,0,3,20,0,0,0,48,3,0,False,9,45,3,3
baseline,302,0,3,21,0,0,0,48,3,0,False,7,42,6,3
baseline,302,0,3,22,0,0,0,48,3,0,False,5,39,9,3
baseline,302,0,3,23,0,0,0,48,3,0,False,3,36,12,3
baseline,302,0,3,24,0,0,0,48,3,0,False,1,33,15,3
baseline,302,0,3,25,0,0,0,48,3,0,True,0,33,15,3
baseline,303,0,3,-1,39,3,3,3,0,0,False,51,39,9,0
baseline,303,0,3,0,31,8,5,4,1,0,False,49,46,2,1
baseline,303,0,3,1,26,13,4,5,1,0,False,47,44,4,1
baseline,303,0,3,2,26,9,4,9,1,0,False,45,42,6,1
baseline,303,0,3,3,20,9,7,12,1,0,False,43,40,8,1
baseline,303,0,3,4,16,7,6,19,1,0,False,41,38,10,1
baseline,303,0,3,5,15,7,7,19,1,0,False,39,36,12,1
baseline,303,0,3,6,14,7,8,19,1,0,False,37,34,14,1
baseline,303,0,3,7,7,5,6,30,1,0,False,35,32,16,1
baseline,303,0,3,8,6,6,5,31,1,0,False,33,30,18,1
baseline,303,0,3,9,1,1,0,46,2,0,False,31,46,2,2
baseline,303,0,3,10,0,0,1,47,2,0,False,29,44,4,2
baseline,303,0,3,11,0,0,0,48,2,0,False,27,42,6,2
baseline,303,0,3,12,0,0,0,48,2,0,False,25,40,8,2
baseline,303,0,3,13,0,0,0,48,2,0,False,23,38,10,2
baseline,303,0,3,14,0,0,0,48,2,0,False,21,36,12,2
baseline,303,0,3,15,0,0,0,48,2,0,False,19,34,14,2
baseline,303,0,3,16,0,0,0,48,2,0,False,17,32,16,2
baseline,303,0,3,17,0,0,0,48,2,0,False,15,30,18,2
baseline,303,0,3,18,0,0,0,48,3,0,False,13,45,3,3
baseline,303,0,3,19,0,0,0,48,3,0,False,11,42,6,3
baseline,303,0,3,20,0,0,0,48,3,0,False,9,39,9,3
baseline,303,0,3,21,0,0,0,48,3,0,False,7,36,12,3
baseline,303,0,3,22,0,0,0,48,3,0,False,5,33,15,3
baseline,303,0,3,23,0,0,0,48,3,0,False,3,30,18,3
baseline,303,0,3,24,0,0,0,48,3,0,False,1,27,21,3
baseline,303,0,3,25,0,0,0,48,3,0,True,0,27,21,3
baseline,304,0,3,-1,39,3,3,3,0,0,False,51,39,9,0
baseline,304,0,3,0,37,5,3,3,0,0,False,49,37,11,0
baseline,304,0,3,1,35,7,3,3,0,0,False,47,35,13,0
baseline,304,0,3,2,33,9,3,3,0,0,False,45,33,15,0
baseline,304,0,3,3,31,11,3,3,0,0,False,43,31,17,0
baseline,304,0,3,4,29,13,3,3,0,0,False,41,29,19,0
baseline,304,0,3,5,27,15,3,3,0,0,False,39,27,21,0
baseline,304,0,3,6,25,17,3,3,0,0,False,37,25,23,0
baseline,304,0,3,7,20,16,8,4,1,0,False,35,46,2,1
baseline,304,0,3,8,20,15,8,5,1,0,False,33,44,4,1
baseline,304,0,3,9,20,14,8,6,1,0,False,31,42,6,1
baseline,304,0,3,10,12,15,13,8,2,0,False,29,46,2,2
baseline,304,0,3,11,12,13,12,11,2,0,False,27,44,4,2
baseline,304,0,3,12,8,7,4,29,2,0,False,25,42,6,2
baseline,304,0,3,13,1,4,4,39,2,0,False,23,40,8,2
baseline,304,0,3,14,0,1,0,47,2,0,False,21,38,10,2
baseline,304,0,3,15,0,0,0,48,2,0,False,19,36,12,2
baseline,304,0,3,16,0,0,0,48,2,0,False,17,34,14,2
baseline,304,0,3,17,0,0,0,48,2,0,False,15,32,16,2
baseline,304,0,3,18,0,0,0,48,3,0,False,13,45,3,3
baseline,304,0,3,19,0,0,0,48,3,0,False,11,42,6,3
baseline,304,0,3,20,0,0,0,48,3,0,False,9,39,9,3
baseline,304,0,3,21,0,0,0,48,3,0,False,7,36,12,3
baseline,304,0,3,22,0,0,0,48,3,0,False,5,33,15,3
baseline,304,0,3,23,0,0,0,48,3,0,False,3,30,18,3
baseline,304,0,3,24,0,0,0,48,3,0,False,1,27,21,3
baseline,304,0,3,25,0,0,0,48,3,0,True,0,27,21,3
baseline,305,0,3,-1,39,3,3,3,0,0,False,51,39,9,0
baseline,305,0,3,0,37,5,3,3,0,0,False,49,37,11,0
baseline,305,0,3,1,35,7,3,3,0,0,False,47,35,13,0
baseline,305,0,3,2,33,7,3,5,1,0,False,45,46,2,1
baseline,305,0,3,3,33,6,3,6,1,0,False,43,44,4,1
baseline,305,0,3,4,28,8,6,6,1,0,False,41,42,6,1
baseline,305,0,3,5,28,6,8,6,1,0,False,39,40,8,1
baseline,305,0,3,6,28,5,8,7,1,0,False,37,38,10,1
baseline,305,0,3,7,23,9,8,8,1,0,False,35,36,12,1
baseline,305,0,3,8,17,9,6,16,1,0,False,33,34,14,1
baseline,305,0,3,9,16,9,7,16,1,0,False,31,32,16,1
baseline,305,0,3,10,11,9,9,19,1,0,False,29,30,18,1
baseline,305,0,3,11,6,7,8,27,1,0,False,27,28,20,1
baseline,305,0,3,12,5,7,9,27,1,0,False,25,26,22,1
baseline,305,0,3,13,0,0,0,48,2,0,False,23,46,2,2
baseline,305,0,3,14,0,0,0,48,2,0,False,21,44,4,2
baseline,305,0,3,15,0,0,0,48,2,0,False,19,42,6,2
baseline,305,0,3,16,0,0,0,48,2,0,False,17,40,8,2
baseline,305,0,3,17,0,0,0,48,2,0,False,15,38,10,2
baseline,305,0,3,18,0,0,0,48,2,0,False,13,36,12,2
baseline,305,0,3,19,0,0,0,48,2,0,False,11,34,14,2
baseline,305,0,3,20,0,0,0,48,2,0,False,9,32,16,2
baseline,305,0,3,21,0,0,0,48,2,0,False,7,30,18,2
baseline,305,0,3,22,0,0,0,48,2,0,False,5,28,20,2
baseline,305,0,3,23,0,0,0,48,3,0,False,3,45,3,3
baseline,305,0,3,24,0,0,0,48,3,0,False,1,42,6,3
baseline,305,0,3,25,0,0,0,48,3,0,True,0,42,6,3
baseline,306,0,3,-1,39,3,3,3,0,0,False,51,39,9,0
baseline,306,0,3,0,37,5,3,3,0,0,False,49,37,11,0
baseline,306,0,3,1,35,7,3,3,0,0,False,47,35,13,0
baseline,306,0,3,2,33,9,3,3,0,0,False,45,33,15,0
baseline,306,0,3,3,31,11,3,3,0,0,False,43,31,17,0
baseline,306,0,3,4,29,13,3,3,0,0,False,41,29,19,0
baseline,306,0,3,5,26,12,5,5,1,0,False,39,46,2,1
baseline,306,0,3,6,22,12,8,6,1,0,False,37,44,4,1
baseline,306,0,3,7,22,10,10,6,1,0,False,35,42,6,1
baseline,306,0,3,8,22,6,10,10,1,0,False,33,40,8,1
baseline,306,0,3,9,12,5,9,22,2,0,False,31,46,2,2
baseline,306,0,3,10,5,4,2,37,2,0,False,29,44,4,2
baseline,306,0,3,11,0,0,0,48,2,0,False,27,42,6,2
baseline,306,0,3,12,0,0,0,48,2,0,False,25,40,8,2
baseline,306,0,3,13,0,0,0,48,2,0,False,23,38,10,2
baseline,306,0,3,14,0,0,0,48,2,0,False,21,36,12,2
baseline,306,0,3,15,0,0,0,48,2,0,False,19,34,14,2
baseline,306,0,3,16,0,0,0,48,2,0,False,17,32,16,2
baseline,306,0,3,17,0,0,0,48,2,0,False,15,30,18,2
baseline,306,0,3,18,0,0,0,48,2,0,False,13,28,20,2
baseline,306,0,3,19,0,0,0,48,2,0,False,11,26,22,2
baseline,306,0,3,20,0,0,0,48,2,0,False,9,24,24,2
baseline,306,0,3,21,0,0,0,48,2,0,False,7,22,26,2
baseline,306,0,3,22,0,0,0,48,2,0,False,5,20,28,2
baseline,306,0,3,23,0,0,0,48,3,0,False,3,45,3,3
baseline,306,0,3,24,0,0,0,48,3,0,False,1,42,6,3
baseline,306,0,3,25,0,0,0,48,3,0,True,0,42,6,3
baseline,307,0,3,-1,39,3,3,3,0,0,False,51,39,9,0
baseline,307,0,3,0,37,5,3,3,0,0,False,49,37,11,0
baseline,307,0,3,1,35,7,3,3,0,0,False,47,35,13,0
baseline,307,0,3,2,33,9,3,3,0,0,False,45,33,15,0
baseline,307,0,3,3,31,11,3,3,0,0,False,43,31,17,0
baseline,307,0,3,4,29,13,3,3,0,0,False,41,29,19,0
baseline,307,0,3,5,27,15,3,3,0,0,False,39,27,21,0
baseline,307,0,3,6,25,17,3,3,0,0,False,37,25,23,0
baseline,307,0,3,7,23,19,3,3,0,0,False,35,23,25,0
baseline,307,0,3,8,21,16,6,5,1,0,False,33,46,2,1
baseline,307,0,3,9,20,15,5,8,1,0,False,31,44,4,1
baseline,307,0,3,10,16,15,5,12,1,0,False,29,42,6,1
baseline,307,0,3,11,14,15,7,12,1,0,False,27,40,8,1
baseline,307,0,3,12,11,12,11,14,2,0,False,25,46,2,2
baseline,307,0,3,13,11,12,9,16,2,0,False,23,44,4,2
baseline,307,0,3,14,6,6,7,29,2,0,False,21,42,6,2
baseline,307,0,3,15,2,1,3,42,2,0,False,19,40,8,2
baseline,307,0,3,16,0,0,0,48,2,0,False,17,38,10,2
baseline,307,0,3,17,0,0,0,48,2,0,False,15,36,12,2
baseline,307,0,3,18,0,0,0,48,2,0,False,13,34,14,2
baseline,307,0,3,19,0,0,0,48,2,0,False,11,32,16,2
baseline,307,0,3,20,0,0,0,48,2,0,False,9,30,18,2
baseline,307,0,3,21,0,0,0,48,3,0,False,7,45,3,3
baseline,307,0,3,22,0,0,0,48,3,0,False,5,42,6,3
baseline,307,0,3,23,0,0,0,48,3,0,False,3,39,9,3
baseline,307,0,3,24,0,0,0,48,3,0,False,1,36,12,3
baseline,307,0,3,25,0,0,0,48,3,0,True,0,36,12,3
baseline,308,0,3,-1,39,3,3,3,0,0,False,51,39,9,0
baseline,308,0,3,0,37,5,3,3,0,0,False,49,37,11,0
baseline,308,0,3,1,35,7,3,3,0,0,False,47,35,13,0
baseline,308,0,3,2,32,7,5,4,1,0,False,45,46,2,1
baseline,308,0,3,3,30,9,3,6,1,0,False,43,44,4,1
baseline,308,0,3,4,26,10,6,6,1,0,False,41,42,6,1
baseline,308,0,3,5,26,9,6,7,1,0,False,39,40,8,1
baseline,308,0,3,6,22,12,6,8,1,0,False,37,38,10,1
baseline,308,0,3,7,22,11,6,9,1,0,False,35,36,12,1
baseline,308,0,3,8,20,10,8,10,1,0,False,33,34,14,1
baseline,308,0,3,9,19,10,9,10,1,0,False,31,32,16,1
baseline,308,0,3,10,17,12,9,10,1,0,False,29,30,18,1
baseline,308,0,3,11,15,14,9,10,1,0,False,27,28,20,1
baseline,308,0,3,12,13,16,9,10,1,0,False,25,26,22,1
baseline,308,0,3,13,12,16,10,10,1,0,False,23,24,24,1
baseline,308,0,3,14,8,11,7,22,2,0,False,21,46,2,2
baseline,308,0,3,15,2,8,3,35,2,0,False,19,44,4,2
baseline,308,0,3,16,0,1,3,44,2,0,False,17,42,6,2
baseline,308,0,3,17,0,0,1,47,2,0,False,15,40,8,2
baseline,308,0,3,18,0,0,0,48,2,0,False,13,38,10,2
baseline,308,0,3,19,0,0,0,48,2,0,False,11,36,12,2
baseline,308,0,3,20,0,0,0,48,2,0,False,9,34,14,2
baseline,308,0,3,21,0,0,0,48,2,0,False,7,32,16,2
baseline,308,0,3,22,0,0,0,48,2,0,False,5,30,18,2
baseline,308,0,3,23,0,0,0,48,3,0,False,3,45,3,3
baseline,308,0,3,24,0,0,0,48,3,0,False,1,42,6,3
baseline,308,0,3,25,0,0,0,48,3,0,True,0,42,6,3
baseline,309,0,3,-1,39,3,3,3,0,0,False,51,39,9,0
baseline,309,0,3,0,37,5,3,3,0,0,False,49,37,11,0
baseline,309,0,3,1,29,10,5,4,1,0,False,47,46,2,1
baseline,309,0,3,2,29,6,8,5,1,0,False,45,44,4,1
baseline,309,0,3,3,28,4,10,6,1,0,False,43,42,6,1
baseline,309,0,3,4,28,2,12,6,1,0,False,41,40,8,1
baseline,309,0,3,5,28,1,12,7,1,0,False,39,38,10,1
baseline,309,0,3,6,25,4,9,10,1,0,False,37,36,12,1
baseline,309,0,3,7,24,4,10,10,1,0,False,35,34,14,1
baseline,309,0,3,8,23,5,9,11,1,0,False,33,32,16,1
baseline,309,0,3,9,22,6,8,12,1,0,False,31,30,18,1
baseline,309,0,3,10,21,7,7,13,1,0,False,29,28,20,1
baseline,309,0,3,11,13,11,7,17,2,0,False,27,46,2,2
baseline,309,0,3,12,13,10,7,18,2,0,False,25,44,4,2
baseline,309,0,3,13,9,9,6,24,2,0,False,23,42,6,2
baseline,309,0,3,14,5,2,7,34,2,0,False,21,40,8,2
baseline,309,0,3,15,0,0,1,47,2,0,False,19,38,10,2
baseline,309,0,3,16,0,0,0,48,2,0,False,17,36,12,2
baseline,309,0,3,17,0,0,0,48,3,0,False,15,45,3,3
baseline,309,0,3,18,0,0,0,48,3,0,False,13,42,6,3
baseline,309,0,3,19,0,0,0,48,3,0,False,11,39,9,3
baseline,309,0,3,20,0,0,0,48,3,0,False,9,36,12,3
baseline,309,0,3,21,0,0,0,48,3,0,False,7,33,15,3
baseline,309,0,3,22,0,0,0,48,3,0,False,5,30,18,3
baseline,309,0,3,23,0,0,0,48,3,0,False,3,27,21,3
baseline,309,0,3,24,0,0,0,48,3,0,False,1,24,24,3
baseline,309,0,3,25,0,0,0,48,3,0,True,0,24,24,3
baseline,310,0,3,-1,39,3,3,3,0,0,False,51,39,9,0
baseline,310,0,3,0,37,5,3,3,0,0,False,49,37,11,0
baseline,310,0,3,1,35,7,3,3,0,0,False,47,35,13,0
baseline,310,0,3,2,33,9,3,3,0,0,False,45,33,15,0
baseline,310,0,3,3,31,11,3,3,0,0,False,43,31,17,0
baseline,310,0,3,4,29,13,3,3,0,0,False,41,29,19,0
baseline,310,0,3,5,27,15,3,3,0,0,False,39,27,21,0
baseline,310,0,3,6,24,16,4,4,1,0,False,37,46,2,1
baseline,310,0,3,7,24,14,6,4,1,0,False,35,44,4,1
baseline,310,0,3,8,24,13,6,5,1,0,False,33,42,6,1
baseline,310,0,3,9,24,11,8,5,1,0,False,31,40,8,1
baseline,310,0,3,10,22,12,8,6,1,0,False,29,38,10,1
baseline,310,0,3,11,22,10,10,6,1,0,False,27,36,12,1
baseline,310,0,3,12,22,10,8,8,1,0,False,25,34,14,1
baseline,310,0,3,13,17,9,11,11,2,0,False,23,46,2,2
baseline,310,0,3,14,17,8,11,12,2,0,False,21,44,4,2
baseline,310,0,3,15,15,8,9,16,2,0,False,19,42,6,2
baseline,310,0,3,16,15,8,7,18,2,0,False,17,40,8,2
baseline,310,0,3,17,11,8,5,24,2,0,False,15,38,10,2
baseline,310,0,3,18,9,9,5,25,2,0,False,13,36,12,2
baseline,310,0,3,19,1,2,6,39,2,0,False,11,34,14,2
baseline,310,0,3,20,0,0,0,48,2,0,False,9,32,16,2
baseline,310,0,3,21,0,0,0,48,2,0,False,7,30,18,2
baseline,310,0,3,22,0,0,0,48,3,0,False,5,45,3,3
baseline,310,0,3,23,0,0,0,48,3,0,False,3,42,6,3
baseline,310,0,3,24,0,0,0,48,3,0,False,1,39,9,3
baseline,310,0,3,25,0,0,0,48,3,0,True,0,39,9,3
baseline,311,0,3,-1,39,3,3,3,0,0,False,51,39,9,0
baseline,311,0,3,0,37,5,3,3,0,0,False,49,37,11,0
baseline,311,0,3,1,27,12,4,5,1,0,False,47,46,2,1
baseline,311,0,3,2,27,8,6,7,1,0,False,45,44,4,1
baseline,311,0,3,3,23,8,6,11,1,0,False,43,42,6,1
baseline,311,0,3,4,22,4,3,19,1,0,False,41,40,8,1
baseline,311,0,3,5,22,3,3,20,1,0,False,39,38,10,1
baseline,311,0,3,6,16,5,6,21,1,0,False,37,36,12,1
baseline,311,0,3,7,14,3,6,25,1,0,False,35,34,14,1
baseline,311,0,3,8,7,7,3,31,1,0,False,33,32,16,1
baseline,311,0,3,9,0,2,0,46,1,0,False,31,30,18,1
baseline,311,0,3,10,0,0,0,48,1,0,False,29,28,20,1
baseline,311,0,3,11,0,0,0,48,1,0,False,27,26,22,1
baseline,311,0,3,12,0,0,0,48,1,0,False,25,24,24,1
baseline,311,0,3,13,0,0,0,48,1,0,False,23,22,26,1
baseline,311,0,3,14,0,0,0,48,1,0,False,21,20,28,1
baseline,311,0,3,15,0,0,0,48,1,0,False,19,18,30,1
baseline,311,0,3,16,0,0,0,48,2,0,False,17,46,2,2
baseline,311,0,3,17,0,0,0,48,2,0,False,15,44,4,2
baseline,311,0,3,18,0,0,0,48,2,0,False,13,42,6,2
baseline,311,0,3,19,0,0,0,48,3,0,False,11,45,3,3
baseline,311,0,3,20,0,0,0,48,3,0,False,9,42,6,3
baseline,311,0,3,21,0,0,0,48,3,0,False,7,39,9,3
baseline,311,0,3,22,0,0,0,48,3,0,False,5,36,12,3
baseline,311,0,3,23,0,0,0,48,3,0,False,3,33,15,3
baseline,311,0,3,24,0,0,0,48,3,0,False,1,30,18,3
baseline,311,0,3,25,0,0,0,48,3,0,True,0,30,18,3
baseline,312,0,3,-1,39,3,3,3,0,0,False,51,39,9,0
baseline,312,0,3,0,37,5,3,3,0,0,False,49,37,11,0
baseline,312,0,3,1,35,7,3,3,0,0,False,47,35,13,0
baseline,312,0,3,2,29,11,3,5,1,0,False,45,46,2,1
baseline,312,0,3,3,26,11,4,7,1,0,False,43,44,4,1
baseline,312,0,3,4,23,9,5,11,1,0,False,41,42,6,1
baseline,312,0,3,5,23,9,3,13,1,0,False,39,40,8,1
baseline,312,0,3,6,19,9,5,15,1,0,False,37,38,10,1
baseline,312,0,3,7,19,7,7,15,1,0,False,35,36,12,1
baseline,312,0,3,8,17,5,10,16,1,0,False,33,34,14,1
baseline,312,0,3,9,13,1,8,26,1,0,False,31,32,16,1
baseline,312,0,3,10,10,2,2,34,1,0,False,29,30,18,1
baseline,312,0,3,11,2,1,1,44,1,0,False,27,28,20,1
baseline,312,0,3,12,0,0,1,47,1,0,False,25,26,22,1
baseline,312,0,3,13,0,0,0,48,2,0,False,23,46,2,2
baseline,312,0,3,14,0,0,0,48,2,0,False,21,44,4,2
baseline,312,0,3,15,0,0,0,48,2,0,False,19,42,6,2
baseline,312,0,3,16,0,0,0,48,2,0,False,17,40,8,2
baseline,312,0,3,17,0,0,0,48,2,0,False,15,38,10,2
baseline,312,0,3,18,0,0,0,48,3,0,False,13,45,3,3
baseline,312,0,3,19,0,0,0,48,3,0,False,11,42,6,3
baseline,312,0,3,20,0,0,0,48,3,0,False,9,39,9,3
baseline,312,0,3,21,0,0,0,48,3,0,False,7,36,12,3
baseline,312,0,3,22,0,0,0,48,3,0,False,5,33,15,3
baseline,312,0,3,23,0,0,0,48,3,0,False,3,30,18,3
baseline,312,0,3,24,0,0,0,48,3,0,False,1,27,21,3
baseline,312,0,3,25,0,0,0,48,3,0,True,0,27,21,3
baseline,313,0,3,-1,39,3,3,3,0,0,False,51,39,9,0
baseline,313,0,3,0,37,5,3,3,0,0,False,49,37,11,0
baseline,313,0,3,1,35,7,3,3,0,0,False,47,35,13,0
baseline,313,0,3,2,33,9,3,3,0,0,False,45,33,15,0
baseline,313,0,3,3,31,11,3,3,0,0,False,43,31,17,0
baseline,313,0,3,4,29,13,3,3,0,0,False,41,29,19,0
baseline,313,0,3,5,27,15,3,3,0,0,False,39,27,21,0
baseline,313,0,3,6,19,21,3,5,1,0,False,37,46,2,1
baseline,313,0,3,7,19,19,5,5,1,0,False,35,44,4,1
baseline,313,0,3,8,19,17,7,5,1,0,False,33,42,6,1
baseline,313,0,3,9,19,10,12,7,1,0,False,31,40,8,1
baseline,313,0,3,10,17,9,12,10,1,0,False,29,38,10,1
baseline,313,0,3,11,17,8,12,11,1,0,False,27,36,12,1
baseline,313,0,3,12,17,6,14,11,1,0,False,25,34,14,1
baseline,313,0,3,13,7,6,5,30,2,0,False,23,46,2,2
baseline,313,0,3,14,3,0,0,45,2,0,False,21,44,4,2
baseline,313,0,3,15,0,0,0,48,2,0,False,19,42,6,2
baseline,313,0,3,16,0,0,0,48,2,0,False,17,40,8,2
baseline,313,0,3,17,0,0,0,48,2,0,False,15,38,10,2
baseline,313,0,3,18,0,0,0,48,2,0,False,13,36,12,2
baseline,313,0,3,19,0,0,0,48,2,0,False,11,34,14,2
baseline,313,0,3,20,0,0,0,48,3,0,False,9,45,3,3
baseline,313,0,3,21,0,0,0,48,3,0,False,7,42,6,3
baseline,313,0,3,22,0,0,0,48,3,0,False,5,39,9,3
baseline,313,0,3,23,0,0,0,48,3,0,False,3,36,12,3
baseline,313,0,3,24,0,0,0,48,3,0,False,1,33,15,3
baseline,313,0,3,25,0,0,0,48,3,0,True,0,33,15,3
baseline,314,0,3,-1,39,3,3,3,0,0,False,51,39,9,0
baseline,314,0,3,0,37,5,3,3,0,0,False,49,37,11,0
baseline,314,0,3,1,35,7,3,3,0,0,False,47,35,13,0
baseline,314,0,3,2,33,9,3,3,0,0,False,45,33,15,0
baseline,314,0,3,3,29,9,5,5,1,0,False,43,46,2,1
baseline,314,0,3,4,27,8,6,7,1,0,False,41,44,4,1
baseline,314,0,3,5,27,7,6,8,1,0,False,39,42,6,1
baseline,314,0,3,6,22,7,8,11,1,0,False,37,40,8,1
baseline,314,0,3,7,20,4,8,16,1,0,False,35,38,10,1
baseline,314,0,3,8,20,2,10,16,1,0,False,33,36,12,1
baseline,314,0,3,9,20,2,8,18,1,0,False,31,34,14,1
baseline,314,0,3,10,5,3,8,32,1,0,False,29,32,16,1
baseline,314,0,3,11,0,2,0,46,1,0,False,27,30,18,1
baseline,314,0,3,12,0,0,0,48,2,0,False,25,46,2,2
baseline,314,0,3,13,0,0,0,48,2,0,False,23,44,4,2
baseline,314,0,3,14,0,0,0,48,2,0,False,21,42,6,2
baseline,314,0,3,15,0,0,0,48,2,0,False,19,40,8,2
baseline,314,0,3,16,0,0,0,48,2,0,False,17,38,10,2
baseline,314,0,3,17,0,0,0,48,2,0,False,15,36,12,2
baseline,314,0,3,18,0,0,0,48,2,0,False,13,34,14,2
baseline,314,0,3,19,0,0,0,48,2,0,False,11,32,16,2
baseline,314,0,3,20,0,0,0,48,2,0,False,9,30,18,2
baseline,314,0,3,21,0,0,0,48,2,0,False,7,28,20,2
baseline,314,0,3,22,0,0,0,48,2,0,False,5,26,22,2
baseline,314,0,3,23,0,0,0,48,2,0,False,3,24,24,2
baseline,314,0,3,24,0,0,0,48,3,0,False,1,45,3,3
baseline,314,0,3,25,0,0,0,48,3,0,True,0,45,3,3
baseline,315,0,3,-1,39,3,3,3,0,0,False,51,39,9,0
baseline,315,0,3,0,37,5,3,3,0,0,False,49,37,11,0
baseline,315,0,3,1,35,7,3,3,0,0,False,47,35,13,0
baseline,315,0,3,2,27,8,5,8,1,0,False,45,46,2,1
baseline,315,0,3,3,25,7,4,12,1,0,False,43,44,4,1
baseline,315,0,3,4,22,5,6,15,1,0,False,41,42,6,1
baseline,315,0,3,5,16,5,6,21,1,0,False,39,40,8,1
baseline,315,0,3,6,5,6,6,31,1,0,False,37,38,10,1
baseline,315,0,3,7,0,1,2,45,1,0,False,35,36,12,1
baseline,315,0,3,8,0,0,0,48,1,0,False,33,34,14,1
baseline,315,0,3,9,0,0,0,48,1,0,False,31,32,16,1
baseline,315,0,3,10,0,0,0,48,1,0,False,29,30,18,1
baseline,315,0,3,11,0,0,0,48,1,0,False,27,28,20,1
baseline,315,0,3,12,0,0,0,48,1,0,False,25,26,22,1
baseline,315,0,3,13,0,0,0,48,2,0,False,23,46,2,2
baseline,315,0,3,14,0,0,0,48,2,0,False,21,44,4,2
baseline,315,0,3,15,0,0,0,48,2,0,False,19,42,6,2
baseline,315,0,3,16,0,0,0,48,2,0,False,17,40,8,2
baseline,315,0,3,17,0,0,0,48,2,0,False,15,38,10,2
baseline,315,0,3,18,0,0,0,48,2,0,False,13,36,12,2
baseline,315,0,3,19,0,0,0,48,2,0,False,11,34,14,2
baseline,315,0,3,20,0,0,0,48,2,0,False,9,32,16,2
baseline,315,0,3,21,0,0,0,48,2,0,False,7,30,18,2
baseline,315,0,3,22,0,0,0,48,3,0,False,5,45,3,3
baseline,315,0,3,23,0,0,0,48,3,0,False,3,42,6,3
baseline,315,0,3,24,0,0,0,48,3,0,False,1,39,9,3
baseline,315,0,3,25,0,0,0,48,3,0,True,0,39,9,3
baseline,316,0,3,-1,39,3,3,3,0,0,False,51,39,9,0
baseline,316,0,3,0,37,5,3,3,0,0,False,49,37,11,0
baseline,316,0,3,1,35,7,3,3,0,0,False,47,35,13,0
baseline,316,0,3,2,33,9,3,3,0,0,False,45,33,15,0
baseline,316,0,3,3,31,11,3,3,0,0,False,43,31,17,0
baseline,316,0,3,4,29,13,3,3,0,0,False,41,29,19,0
baseline,316,0,3,5,27,15,3,3,0,0,False,39,27,21,0
baseline,316,0,3,6,24,13,4,7,1,0,False,37,46,2,1
baseline,316,0,3,7,22,12,7,7,1,0,False,35,44,4,1
baseline,316,0,3,8,20,12,7,9,1,0,False,33,42,6,1
baseline,316,0,3,9,20,11,7,10,1,0,False,31,40,8,1
